"BLD_NM","GRND_FLR","HEIGHT","height2","geometry"
"강남 IBC 오피스텔","15","50.25","52.5","POLYGON ((127.03100673856281 37.49965932200731, 127.03100567542047 37.49965903395302, 127.03099189329225 37.49966748876181, 127.03092004221969 37.49982490215734, 127.03127226535133 37.49993349245041, 127.03135470768677 37.49976481368339, 127.03100673856281 37.49965932200731))"
"강남 효성 해링턴 타워","16","53.35","56","POLYGON ((127.02894639403338 37.4912880748559, 127.02912842475682 37.49135402170757, 127.02916121634466 37.49129168284849, 127.02931374003654 37.491342021982135, 127.02930838537476 37.4913558535942, 127.02938805695914 37.49138214403129, 127.02935814539846 37.49143490464221, 127.02946269393424 37.49146163966397, 127.02955239667502 37.49127924697163, 127.0290526962798 37.491102966671974, 127.02894860880544 37.49128394776091, 127.02894639403338 37.4912880748559))"
"강남358타워","20","90.07","70","POLYGON ((127.02999995889704 37.494982788327256, 127.02968100022268 37.49488714259491, 127.02962769071685 37.4949995009316, 127.02956571434441 37.49512959297161, 127.029930805183 37.495239310548406, 127.03000000166743 37.495095413265354, 127.0300460911186 37.494999670938846, 127.03004732274015 37.494997138832595, 127.02999995889704 37.494982788327256))"
"강남A타워","15","63.5","52.5","POLYGON ((127.0285375370015 37.4988121536383, 127.02853842896613 37.498808207058644, 127.02855361755432 37.498811023710594, 127.02864436757542 37.49861727910721, 127.02849308509285 37.49856776781013, 127.02840146447268 37.49876290904553, 127.02844228165637 37.498774441547475, 127.02843169350223 37.49879696893548, 127.02852995414362 37.498826796606274, 127.0285375370015 37.4988121536383))"
"강남구청역 에스케이 허브 블루","15","59.58","52.5","POLYGON ((127.04114542196756 37.51685921918237, 127.0411554897139 37.51683894338966, 127.04118041187667 37.5168448455591, 127.0412148288255 37.51675248188521, 127.04055741872445 37.51655140041119, 127.04047179836316 37.516738376388695, 127.04108112681321 37.51692146353268, 127.04115447796802 37.516936368448775, 127.0411627531389 37.516863159730214, 127.04114542196756 37.51685921918237))"
"강남빌딩","21","83.08","73.5","POLYGON ((127.02457690834531 37.49663236053508, 127.02456718886327 37.49665094103838, 127.0245659604049 37.49666445626827, 127.0245659617894 37.49666896126474, 127.02456649380053 37.496670646029735, 127.02456844013872 37.49667487133693, 127.02457038578476 37.49667684414584, 127.02457338319519 37.49667909605929, 127.02457462728758 37.496679654436086, 127.02462056648542 37.496694575020584, 127.02460238500667 37.49673906091199, 127.02483034769516 37.496802374421165, 127.02500020080706 37.49644475215881, 127.02500956924402 37.49642504543983, 127.02500019375418 37.49642222717564, 127.02471852163147 37.496335561635455, 127.02457867140825 37.496628972433385, 127.02457690834531 37.49663236053508))"
"강남빌딩","21","83.08","73.5","POLYGON ((127.02457690834531 37.49663236053508, 127.02456718886327 37.49665094103838, 127.0245659604049 37.49666445626827, 127.0245659617894 37.49666896126474, 127.02456649380053 37.496670646029735, 127.02456844013872 37.49667487133693, 127.02457038578476 37.49667684414584, 127.02457338319519 37.49667909605929, 127.02457462728758 37.496679654436086, 127.02462056648542 37.496694575020584, 127.02460238500667 37.49673906091199, 127.02483034769516 37.496802374421165, 127.02500020080706 37.49644475215881, 127.02500956924402 37.49642504543983, 127.02500019375418 37.49642222717564, 127.02471852163147 37.496335561635455, 127.02457867140825 37.496628972433385, 127.02457690834531 37.49663236053508))"
"강남센타","18","82.45","63","POLYGON ((127.02849299157678 37.49736463664946, 127.02827527896389 37.49729599397813, 127.02824702958335 37.497357097131435, 127.02824597080009 37.49736891848092, 127.02824579397802 37.49738046032106, 127.02824862581457 37.497393695359065, 127.02825287121206 37.49740693007705, 127.02826330415613 37.49742522700985, 127.0282684310187 37.49743677665907, 127.02828310555688 37.497457604437386, 127.02829336717988 37.497471117100346, 127.02831722573735 37.497496168478655, 127.02833348188241 37.49751249990558, 127.02835769972 37.497530235080454, 127.02837467851212 37.497543457890195, 127.02841108693521 37.49756119028207, 127.02843582216835 37.49757104157999, 127.02847770302309 37.497586231886515, 127.02851711692072 37.49759664744617, 127.02854238124102 37.49759973209682, 127.02861918686621 37.49743837257404, 127.0284779850607 37.49739561642854, 127.02849299157678 37.49736463664946))"
"강남역 I'PARK","15","52.21","52.5","POLYGON ((127.02381684224942 37.50291715376324, 127.02383394994062 37.50290607726258, 127.0238482151438 37.50292005806194, 127.02391667978522 37.502875733999716, 127.02392309404007 37.502882021752164, 127.02400383811477 37.5028297394937, 127.02397458368493 37.50280107528927, 127.02402023043486 37.502771522865466, 127.02404019721303 37.5027911067659, 127.02410776836068 37.50274735039134, 127.02408993966277 37.50272986541999, 127.02412416618066 37.50270770332425, 127.02410705018454 37.502690920997765, 127.02414127667956 37.50266875889695, 127.0241241606885 37.502651976572835, 127.02415704316164 37.50263578834404, 127.02414897355631 37.50261558950539, 127.02417629171201 37.50259894282775, 127.02413690842884 37.50254677355536, 127.02409846428338 37.50257108984792, 127.02408134832419 37.50255430751729, 127.02405239095488 37.50257306282214, 127.02404168924295 37.50256256823117, 127.02400219367551 37.50258814609065, 127.02399363004778 37.5025797504148, 127.02396247907589 37.502599929692295, 127.02395177737272 37.50258943509329, 127.02361258686 37.50280908134434, 127.02366484124617 37.502865798418846, 127.02367987922885 37.50285432588911, 127.02371696188442 37.502890683221786, 127.02381684224942 37.50291715376324))"
"강남역 롯데골드로즈","21","65.4","73.5","POLYGON ((127.02862134488818 37.492927148332555, 127.02835663400653 37.49284583946113, 127.02830914165538 37.49294186980202, 127.02834519526935 37.49295396204941, 127.02822144548324 37.49321612699344, 127.02844815897286 37.49328590302179, 127.02862134488818 37.492927148332555))"
"강남역 푸르지오 시티","20","63.06","70","POLYGON ((127.02934790924239 37.49193213126688, 127.02946627210692 37.491734838368224, 127.02918769226987 37.491628820188744, 127.02920021393724 37.49160940971298, 127.02884180365128 37.49147316281907, 127.02873009496577 37.49165728995703, 127.02908929769846 37.49179417671058, 127.02906995084244 37.49182633791707, 127.02934790924239 37.49193213126688))"
"강남오피스텔","15","54.05","52.5","POLYGON ((127.02447743136558 37.50076176490408, 127.02446099786032 37.50075670448397, 127.02441014211881 37.50083329924032, 127.0244112057641 37.50083526321137, 127.02435767962308 37.500907362478095, 127.02436123083781 37.50094509561666, 127.02436971336921 37.50094762578241, 127.02434110911007 37.50100957497165, 127.02468748029784 37.501114239631434, 127.0248087934205 37.50086278308408, 127.02447691175644 37.50076373819222, 127.02447743136558 37.50076176490408))"
"강남태영데시앙루브","15","56.1","52.5","POLYGON ((127.02480298695023 37.50306827546352, 127.0248326534643 37.50300238861166, 127.02484908713649 37.50300632273006, 127.0248914699803 37.50291931394843, 127.02487290982101 37.50291424499839, 127.02490682877395 37.50284920422387, 127.02468413899213 37.50278138490445, 127.02467883902354 37.50279462161024, 127.02452950835381 37.502748753934505, 127.02453321373658 37.50273551754598, 127.02431178021956 37.502668553227025, 127.02428069775522 37.502727971056096, 127.02428405686919 37.502728817347304, 127.02427981845123 37.50273726051918, 127.02426125838105 37.50273220048278, 127.02422399734044 37.50281695556077, 127.02423637115938 37.502821737483295, 127.02420705487101 37.5028879214497, 127.02442831947347 37.502955444614145, 127.02446363851014 37.50288166401139, 127.02461438332924 37.50292837843131, 127.0245812016206 37.503001311722855, 127.02480298695023 37.50306827546352))"
"강남파라곤","20","70.2","70","POLYGON ((127.0399998881296 37.51638827778732, 127.03999883602684 37.51638798981127, 127.03991214759343 37.51656794697566, 127.03999999381017 37.51659409233055, 127.04032188615224 37.516690285502804, 127.04041689022512 37.51651539791245, 127.0399998881296 37.51638827778732))"
"강남파이낸스센터","45","202.65","157.5","POLYGON ((127.03603081727181 37.50005209402035, 127.03598682222834 37.500069072672474, 127.03596413607801 37.50011714757538, 127.03599325697972 37.500167459863235, 127.0360557238197 37.50018440742445, 127.03610469587198 37.50016968879693, 127.03670411471737 37.50034284592898, 127.03672969069524 37.50038077936621, 127.03679184152585 37.50039835733084, 127.03685081847973 37.50037622018712, 127.03687353706827 37.50032602775937, 127.03685315136029 37.500287101702, 127.0369652400911 37.50003680669983, 127.0370084544068 37.50001945850834, 127.03703251794789 37.49996802226458, 127.03700392871899 37.499919349889446, 127.03694430094474 37.49990353723602, 127.0368960880342 37.499920607591775, 127.03676740975985 37.4998836240148, 127.03679375149825 37.49981877126597, 127.03668257020503 37.499786017064565, 127.03671964740013 37.49970418631676, 127.03660006350191 37.49967067770144, 127.03656114369942 37.499754319966506, 127.03645309555135 37.499722429578185, 127.0364242643748 37.49978463405116, 127.03629409448145 37.49974911902654, 127.0362708919849 37.4997072834676, 127.03620842601894 37.499691471277, 127.03614692672986 37.49971184288422, 127.03612471758642 37.49976387306595, 127.0361479182797 37.49980194247856, 127.03603081727181 37.50005209402035))"
"강남파이낸스플라자","20","82.55","70","POLYGON ((127.05227492804867 37.50602164337187, 127.05229098976682 37.50599094848309, 127.05237176926134 37.50601512354859, 127.05238131261429 37.506012029017356, 127.05245365666899 37.50585544946921, 127.05245029250715 37.50584784649773, 127.05202095352271 37.50571625988591, 127.05194154352007 37.50587792381719, 127.05194366203763 37.50588326583023, 127.05211194110238 37.50593528957525, 127.0520981763422 37.50596766832253, 127.05227492804867 37.50602164337187))"
"강동 롯데캐슬퍼스트아파트","24","66.3","84","POLYGON ((127.14048560000867 37.55666573509604, 127.14048478990698 37.55677799933776, 127.14059186562444 37.556778774261986, 127.14059657307529 37.55681498849378, 127.14068959823334 37.55681271651364, 127.1406867070528 37.55677947341019, 127.14080123675694 37.55677798688536, 127.14079932442519 37.556668699118404, 127.14048560000867 37.55666573509604))"
"강동 롯데캐슬퍼스트아파트","25","71.8","87.5","POLYGON ((127.14363602458292 37.55529197665642, 127.14375156827566 37.55534887018081, 127.143829471549 37.555251289236075, 127.14380215928877 37.55523141027808, 127.14384156217297 37.55518189845908, 127.14384723617901 37.55519000052714, 127.14389418992683 37.55518336669734, 127.14389225332434 37.555176701708774, 127.14395897626962 37.555210678649495, 127.14394588058283 37.555227633051864, 127.14406517040788 37.55529046828303, 127.14414026229005 37.55520253111606, 127.14404624224643 37.55515669416584, 127.14404441743014 37.55514930825309, 127.14399547942268 37.55512422970005, 127.14400958367514 37.55510204833464, 127.14398896672374 37.55509171183044, 127.14400578005575 37.55506583313896, 127.1438939644096 37.555005331406555, 127.14388550037548 37.55501786536859, 127.14386397946382 37.55500825072404, 127.14383021281769 37.55504595279414, 127.14378319302756 37.55502375500776, 127.14377100854234 37.55503782512643, 127.14375311340731 37.555030458567884, 127.14368278146593 37.555122083818524, 127.14371291883714 37.555139797027316, 127.14369790346774 37.55515900618839, 127.14372418463125 37.5551723091879, 127.14369223269645 37.55521217140731, 127.14369416654344 37.55521739481898, 127.14363602458292 37.55529197665642))"
"강동 롯데캐슬퍼스트아파트","25","69.15","87.5","POLYGON ((127.14085848731834 37.557553671214656, 127.14085752689063 37.557524119897536, 127.14092418443055 37.55752259963602, 127.14092319472167 37.557538097821194, 127.14101905166115 37.55753663312819, 127.14102081725767 37.55745166774663, 127.14098980861111 37.55745242516893, 127.14098702221888 37.55741476710492, 127.14087713038107 37.557415527545466, 127.14087519398872 37.557408862509504, 127.14072772385722 37.55740742369163, 127.14072592260916 37.55741256145459, 127.14061603209412 37.5574140334322, 127.1406150932497 37.557456930641685, 127.14058125371082 37.557456880401, 127.14058513951468 37.557538145064186, 127.14068462091895 37.557538208055796, 127.14068470661563 37.55752343172951, 127.14074480133512 37.55752264009543, 127.14074667531771 37.55755659617424, 127.14085848731834 37.557553671214656))"
"강동 롯데캐슬퍼스트아파트","25","71.8","87.5","POLYGON ((127.14119694464743 37.555185903343265, 127.14128524355802 37.55525977011479, 127.14138842479466 37.555182252923785, 127.14144201717212 37.555215435949755, 127.14145240823645 37.555204332452874, 127.14148051088733 37.555223580325375, 127.14154532920854 37.555147459947236, 127.14147384864354 37.55511051401435, 127.14145785000443 37.555088368628766, 127.14143349184052 37.555074342053935, 127.14139115862409 37.555010061541196, 127.14128973065708 37.55505667271399, 127.14131324265557 37.555102415158316, 127.14125694664122 37.55513645811532, 127.14125978686731 37.555142311187254, 127.14119694464743 37.555185903343265))"
"강동 롯데캐슬퍼스트아파트","26","74.65","91","POLYGON ((127.14190023079297 37.555144515779965, 127.14197927679832 37.55522650193979, 127.14206090780608 37.55518432859017, 127.14210702437602 37.555213916252946, 127.14211542124215 37.55522570021023, 127.14213513818487 37.55523901137925, 127.14214361218724 37.555231613172246, 127.14217364859827 37.555255994217696, 127.14225249817719 37.555179135946, 127.14218485812711 37.55513849180892, 127.14219049740316 37.55512821380829, 127.14216693129079 37.55511418644137, 127.14215665197598 37.55512446996745, 127.1421294434139 37.55510531128995, 127.14215933399113 37.55505211729954, 127.14205128631575 37.555008547939686, 127.14201382555065 37.555068337145464, 127.14199416431288 37.555084668451016, 127.14197441068123 37.555106045405495, 127.14190023079297 37.555144515779965))"
