"도로명","링크아이디","시점명","종점명","거리","차선수","평균속도","좌표"
"경부고속도로","1210003000","서초IC남측","양재IC북측","1999","4","72.18291753863052","LINESTRING(202363.384203 442419.245073, 202478.420858 442037.363789, 202531.599594 441869.92827, 202568.405171 441780.827891, 202625.516547 441660.696867, 202703.532602 441542.200809, 202825.578885 441375.699351, 203161.710105 440934.488256, 203338.616985 440701.635021)"
"경부고속도로","1210003900","서초IC북측남부순환진출","서초IC남측","548","4","62.09332498935103","LINESTRING(202213.582167 442946.150407, 202258.51489 442788.105748, 202303.447614 442630.061089, 202363.357913 442419.334877)"
"경부고속도로","1210004000","서초IC남측","서초IC북측","548","4","60.21189582643634","LINESTRING(202374.90049 442422.616478, 202329.967767 442580.661137, 202285.035043 442738.705796, 202225.124744 442949.432008)"
"경부고속도로","1210004100","반포IC북측경부고속진입","서초IC북측남부순환진출","1980","4","62.08013444115595","LINESTRING(201635.607474 444840.103825, 201707.583436 444619.944034, 201823.792579 444229.44313, 201895.822231 443991.731096, 201972.888973 443747.743972, 202037.320629 443531.508115, 202094.189503 443342.944995, 202166.846343 443104.508459, 202213.598835 442946.092872)"
"경부고속도로","1210004200","서초IC북측","반포IC북측사평대로진출","1981","4","60.188140066067675","LINESTRING(202225.108076 442949.489543, 202178.340631 443107.955796, 202105.673408 443346.426406, 202048.815259 443534.953964, 201984.361275 443751.264755, 201907.286174 443995.278343, 201835.285555 444232.894562, 201719.039248 444623.520363, 201647.013408 444843.832721)"
"경부고속도로","1210004700","잠원IC북측","반포IC북측경부고속진입","754","4","48.52910508286323","LINESTRING(201419.56668 445561.983115, 201495.975459 445303.734032, 201560.395028 445081.118484, 201597.689831 444955.048548, 201635.612461 444840.08864)"
"경부고속도로","1210005100","한남IC남측","잠원IC북측","1325","3","47.310970132709194","LINESTRING(201589.320946 446834.687042, 201581.099475 446779.365134, 201577.527593 446743.249437, 201553.715046 446679.74931, 201523.949361 446614.264804, 201500.569284 446559.944061, 201448.673801 446437.524231, 201409.469229 446344.598785, 201377.766378 446249.023927, 201360.626014 446174.051833, 201349.848627 446103.140752, 201342.884889 446026.708072, 201340.990438 445953.317002, 201349.883299 445837.143565, 201360.08106 445766.016895, 201419.559948 445562.006035)"
"경부고속도로","1210005200","반포IC북측사평대로진출","한남IC","2105","2","71.82961387128776","LINESTRING(201647.008422 444843.847906, 201609.14409 444958.631087, 201571.91219 445084.488386, 201507.492551 445307.104179, 201431.073585 445565.387691, 201371.839086 445768.560474, 201361.818057 445838.454482, 201353.00228 445953.620918, 201354.870818 446026.008103, 201361.76647 446101.693495, 201372.423092 446171.80998, 201389.336711 446245.790289, 201419.042975 446339.81373, 201459.726102 446432.85018, 201511.281623 446554.468051, 201534.977825 446593.62859, 201573.161959 446634.108594, 201608.540142 446676.65985, 201623.565185 446711.896249, 201629.915198 446763.093227, 201601.044968 446837.196047)"
"경부고속도로","2040002902","경부고속도로(만남의광장)","달래네고개","2716","5","83.43514678030303","LINESTRING(203876.060579 439988.498405, 203946.840416 439896.471451, 204017.620253 439804.444496, 204111.993368 439681.74189, 204337.530342 439375.116324, 204684.124568 438892.825415, 204841.944594 438676.635336, 204917.107975 438571.400954, 204996.676877 438453.273598, 205042.300829 438381.379874, 205304.915724 437926.840523, 205411.189157 437751.23896)"
"경인고속도로","1140000100","신월IC","신월IC서측(경인고속인천방향합류)","250","3","88.01856329460949","LINESTRING(185401.021348 447358.643098, 185217.455885 447320.818877, 185156.809319 447306.897724)"
"경인고속도로","1140000200","신월IC서측(남부순환로양재진출)","신월IC","249","2","69.19251897196727","LINESTRING(185159.467599 447295.195832, 185220.009449 447309.092948, 185403.443107 447346.89001)"
"경인고속도로","1140022200","신월IC","화곡고가사거리","961","2","74.87928022508692","LINESTRING(185403.456302 447346.892745, 185668.510529 447402.128794, 185916.379298 447453.891656, 186156.257912 447504.673201, 186343.819328 447544.939399)"
"경인고속도로","1140040500","화곡고가사거리","신월IC","961","2","85.09537499168233","LINESTRING(186341.017737 447556.611363, 186153.755864 447516.409472, 185913.910121 447465.634885, 185666.059924 447413.875902, 185401.008153 447358.640364)"
"경인로","1160000100","성공회대입구","시계(경인로)","160","3","22.782343373975934","LINESTRING(184481.324821 443329.032583, 184427.950516 443282.367588, 184402.945406 443269.873981, 184342.664195 443257.383643)"
"경인로","1160000200","시계(경인로)","성공회대입구","167","3","22.1752001968126","LINESTRING(184345.098895 443245.633228, 184406.910654 443258.440698, 184434.690524 443272.320693, 184489.223279 443319.998516)"
"경인로","1160000300","동부제강입구","성공회대입구","791","3","30.427120343702","LINESTRING(185195.893789 443602.34427, 185043.600216 443553.870199, 184976.358616 443541.805801, 184739.34351 443515.244238, 184679.354462 443495.57966, 184632.594391 443468.277679, 184591.978022 443440.017484, 184481.025443 443328.752216)"
"경인로","1160000400","성공회대입구","동부제강입구","785","3","36.491785218253966","LINESTRING(184489.522656 443320.278883, 184599.715203 443430.781978, 184639.056711 443458.155145, 184684.303997 443484.57385, 184741.90758 443503.456467, 184978.088306 443529.924523, 185046.491928 443542.19741, 185199.533393 443590.90953)"
"경인로","1160000500","삼천리아파트","동부제강입구","469","4","24.57067681931644","LINESTRING(185632.81401 443768.148698, 185559.519725 443721.803804, 185305.901943 443635.063272, 185196.003158 443602.377936)"
"경인로","1160000600","동부제강입구","삼천리아파트","473","3","34.957489447324626","LINESTRING(185199.424024 443590.875863, 185309.555527 443623.630413, 185564.739304 443710.906535, 185639.227244 443758.006191)"
"경인로","1160000700","시티월드앞","삼천리아파트","259","3","31.95738020033282","LINESTRING(185855.627111 443899.96784, 185731.756792 443831.831568, 185632.773319 443768.122739)"
"경인로","1160000800","삼천리아파트","시티월드앞","258","3","32.34801859318996","LINESTRING(185639.267935 443758.03215, 185737.903171 443821.516844, 185861.410631 443889.453522)"
"경인로","1160000900","오류동삼거리","시티월드앞","106","3","25.38529981918843","LINESTRING(185947.746175 443953.105068, 185920.078608 443937.145958, 185892.411041 443921.186848, 185855.520952 443899.908034)"
"경인로","1160001000","시티월드앞","오류동삼거리","106","4","25.997769473246287","LINESTRING(185861.516791 443889.513328, 185889.184357 443905.472438, 185916.851924 443921.431548, 185953.742014 443942.710362)"
"경인로","1160001300","오류IC","오류동삼거리","775","3","21.35358260528674","LINESTRING(186623.868294 444314.486441, 186545.197202 444305.346832, 186515.12677 444294.972647, 186474.993877 444266.49464, 186411.26428 444212.244594, 186350.699214 444169.69291, 185947.903461 443953.192675)"
"경인로","1160001400","오류동삼거리","오류IC","771","3","31.60200724046339","LINESTRING(185953.584728 443942.622755, 186357.01153 444159.462175, 186418.618569 444202.745926, 186482.369596 444257.014215, 186520.667468 444284.190104, 186547.877697 444293.57753, 186625.25308 444302.56661)"
"경인로","1160001500","구로소방서","개봉사거리","818","3","19.122916178635432","LINESTRING(188059.788173 444303.786453, 187934.501252 444183.094757, 187901.448802 444159.19935, 187865.416135 444143.729914, 187827.28073 444137.405355, 187775.358198 444141.179291, 187410.54639 444225.861216, 187350.93581 444230.748185, 187312.311291 444228.436714)"
"경인로","1160001600","개봉사거리","구로소방서","826","3","25.31349027937788","LINESTRING(187313.028145 444216.458144, 187350.803329 444218.718788, 187408.68955 444213.973184, 187773.555684 444129.278649, 187827.835177 444125.333399, 187868.813953 444132.129517, 187907.403118 444148.696501, 187942.217343 444173.865591, 188068.113485 444295.144162)"
"경인로","1160001700","오류IC","개봉사거리","709","3","21.407801859318997","LINESTRING(186625.253156 444302.566619, 186755.574926 444317.70842, 186812.33313 444317.618295, 186863.229498 444308.740181, 186917.911497 444288.098864, 187071.298487 444222.539447, 187112.153638 444210.376773, 187151.979736 444207.403071, 187313.006539 444216.456891)"
"경인로","1160001800","개봉사거리","오류IC","709","3","33.233801659306195","LINESTRING(187312.332897 444228.437968, 187152.090145 444219.428232, 187114.337457 444222.247118, 187075.381942 444233.844266, 186922.390611 444299.234574, 186866.407548 444320.367015, 186813.381353 444329.616646, 186754.889632 444329.709524, 186623.868219 444314.486433)"
"경인로","1160001900","동양미래대학","고척교","277","3","26.100119935675888","LINESTRING(188399.788657 444460.032502, 188479.222947 444435.936551, 188558.657237 444411.840601, 188664.569624 444379.712667)"
"경인로","1160002000","고척교","동양미래대학","277","4","32.02647987871224","LINESTRING(188668.053016 444391.195958, 188588.618726 444415.291909, 188509.184436 444439.387859, 188403.272049 444471.515793)"
"경인로","1160002100","동양미래대학","구로소방서","410","3","23.094735863095234","LINESTRING(188402.824306 444471.63296, 188344.168736 444484.587382, 188307.49256 444482.680084, 188258.825027 444472.570791, 188216.612812 444451.743763, 188183.008665 444427.575997, 188059.698458 444303.698195)"
"경인로","1160002200","구로소방서","동양미래대학","398","3","25.315967309907833","LINESTRING(188068.203201 444295.23242, 188190.816781 444418.410388, 188222.813004 444441.421751, 188262.763039 444461.132646, 188309.033424 444470.743999, 188343.168353 444472.519143, 188400.2364 444459.915335)"
"경인로","1160002300","구로역","고척교","852","3","25.54540726606503","LINESTRING(189368.387714 444851.063209, 189160.291854 444659.280009, 189080.784465 444596.371218, 189036.657323 444568.290118, 188806.925081 444433.50897, 188769.813872 444413.544262, 188724.144141 444398.819802, 188665.558139 444391.406851)"
"경인로","1160002400","고척교","구로역","860","3","31.21917475518433","LINESTRING(188667.064501 444379.501774, 188726.76104 444387.055242, 188774.536459 444402.4586, 188812.805849 444423.046375, 189042.916807 444558.049711, 189087.747015 444586.57822, 189168.092038 444650.149773, 189376.520083 444842.239118)"
"경인로","1160002700","신도림역","구로역","1236","3","23.226325676843317","LINESTRING(190308.082118 445650.110239, 190208.408861 445591.217856, 190153.442904 445556.570955, 190104.406525 445518.490267, 189368.423423 444851.095854)"
"경인로","1160002800","구로역","신도림역","1234","3","22.406332781298","LINESTRING(189376.484373 444842.206473, 190112.12833 445509.293348, 190160.338951 445546.732768, 190214.661759 445580.97427, 190314.186451 445639.778873)"
"경인로","1160002900","도림교","신도림역","127","5","27.500790666602658","LINESTRING(190416.2369 445716.103902, 190383.768557 445696.292648, 190351.300214 445676.481393, 190308.009089 445650.066387)"
"경인로","1160003000","신도림역","도림교","127","4","26.262826044866873","LINESTRING(190314.25948 445639.822724, 190346.727823 445659.633979, 190379.196166 445679.445233, 190422.48729 445705.860239)"
"경인로","1180000100","문래동남성아파트","도림교","270","3","28.38070350102407","LINESTRING(190645.035895 445858.449891, 190576.382899 445815.737901, 190507.729902 445773.025911, 190416.192574 445716.076591)"
"경인로","1180000200","도림교","문래동남성아파트","270","3","29.75786178315412","LINESTRING(190422.531615 445705.88755, 190491.184612 445748.59954, 190559.837608 445791.31153, 190651.374937 445848.260851)"
"경인로","1180000300","문래동사거리","문래동남성아파트","293","3","33.50597458237327","LINESTRING(190914.409722 445975.023778, 190833.833907 445940.175363, 190753.258092 445905.326947, 190645.823671 445858.862393)"
"경인로","1180000400","문래동남성아파트","문래동사거리","293","4","18.133114543330773","LINESTRING(190650.58716 445847.848349, 190731.162975 445882.696764, 190811.738791 445917.54518, 190919.173211 445964.009734)"
"경인로","1180000700","영등포역","문래동사거리","905","3","20.7623185483871","LINESTRING(191744.099719 446336.022778, 191495.189095 446227.721505, 191246.27847 446119.420233, 190914.397637 445975.018535)"
"경인로","1180000800","문래동사거리","영등포역","905","4","21.679500064004095","LINESTRING(190919.185297 445964.014976, 191168.095922 446072.316249, 191417.006546 446180.617522, 191748.887379 446325.019219)"
"경인로","1180000900","영등포로타리","영등포역","557","3","18.98679325076805","LINESTRING(192254.421999 446558.437585, 192225.959955 446543.491407, 191744.12079 446336.031898)"
"경인로","1180001000","영등포역","영등포로타리","558","4","23.03668293970814","LINESTRING(191748.866309 446325.0101, 192231.1299 446532.652348, 192260.00106 446547.813364)"
